bid_no,project_no,country_ko,project_name,source_file,extension,bytes,indexed,text_chunks,evidence_count,candidate_types,exclusion_reason
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/8 ПОЖАРНАЯ ЕМЪКОСТЬ(Fire Tank)/8-1 АС(Architecture+Structure)/13563_vfor.xls,.xls,48128,True,66,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/8 ПОЖАРНАЯ ЕМЪКОСТЬ(Fire Tank)/8-1 АС(Architecture+Structure)/13563_vrmu.xls,.xls,56832,True,104,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/8 ПОЖАРНАЯ ЕМЪКОСТЬ(Fire Tank)/8-1 АС(Architecture+Structure)/bv13560.xls,.xls,143360,True,597,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/8 ПОЖАРНАЯ ЕМЪКОСТЬ(Fire Tank)/8-2 ТХ(Technology Plan)/13603_vfor.xls,.xls,35840,True,31,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/8 ПОЖАРНАЯ ЕМЪКОСТЬ(Fire Tank)/8-2 ТХ(Technology Plan)/13603_vrmu.xls,.xls,53248,True,86,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/8 ПОЖАРНАЯ ЕМЪКОСТЬ(Fire Tank)/8-2 ТХ(Technology Plan)/bv13600.xls,.xls,80896,True,239,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/8 ПОЖАРНАЯ ЕМЪКОСТЬ(Fire Tank)/8-3 ЭО(Electric)/13733_vfor.xls,.xls,40448,True,44,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/8 ПОЖАРНАЯ ЕМЪКОСТЬ(Fire Tank)/8-3 ЭО(Electric)/13733_vrmu.xls,.xls,55296,True,105,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/8 ПОЖАРНАЯ ЕМЪКОСТЬ(Fire Tank)/8-3 ЭО(Electric)/bv13730.xls,.xls,90112,True,295,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/8 ПОЖАРНАЯ ЕМЪКОСТЬ(Fire Tank)/СВОДКА НАСОСНАЯ o.xls,.xls,36864,True,15,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/8 ПОЖАРНАЯ ЕМЪКОСТЬ(Fire Tank)/Титул  ТОМ VIII.doc,.doc,31232,True,18,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/9 ТП(Transformers)/9-1 AC(Architecture+Structure)/13613_vfor.xls,.xls,43520,True,25,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/9 ТП(Transformers)/9-1 AC(Architecture+Structure)/13613_vrmu.xls,.xls,52224,True,84,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/9 ТП(Transformers)/9-1 AC(Architecture+Structure)/bv13610.xls,.xls,87552,True,213,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/9 ТП(Transformers)/9-2 ЭО(Electric)/13623_vfor.xls,.xls,43520,True,28,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/9 ТП(Transformers)/9-2 ЭО(Electric)/13623_vrmu.xls,.xls,44544,True,57,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/9 ТП(Transformers)/9-2 ЭО(Electric)/bv13620.xls,.xls,72192,True,145,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/9 ТП(Transformers)/СВОДКА ТП o.xls,.xls,37376,True,14,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/9 ТП(Transformers)/Титул  ТОМ XI.doc,.doc,31232,True,18,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/Estimate Manual(VTC+TTC).docx,.docx,61925,True,108,0,BOQ | 가격·견적,
L2023-00053-1,2020-00086,우즈베키스탄,"우즈베키스탄 우르겐치 직업훈련원 건립 및 직업훈련 제도역량 공고화 지원 사업('20-'24/1,400만불)",L2023-00053-1/Urgench VTC Bid Attachment Documents/Urgench VTC Bid Attachment Documents/Section 4.  Bill of Quantities(Not-Priced)/공내역서/VTC견적서/Total Table(VTC o).xls,.xls,53248,True,37,0,BOQ | 가격·견적,
L2024-00039-1,2014-00016,이라크,이라크 한-이라크 직업훈련원 2차 지원사업('14-'25/541만불),L2024-00039-1/붙임3. Bidding Documents_20240702/Section 4 - BOQ/NEW BOQs (14-MAY-23)_공BOQ_20240416.xlsx,.xlsx,168572,True,678,1,BOQ,
L2024-00039-1,2014-00016,이라크,이라크 한-이라크 직업훈련원 2차 지원사업('14-'25/541만불),L2024-00039-1/붙임3. 입찰서류 및 계약서류(안)_재공고(20240701)/Section 4 - BOQ/NEW BOQs (14-MAY-23)_공BOQ_20240416.xlsx,.xlsx,168572,True,678,1,BOQ,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 4. Q-Lab_Chacala_BOQ_blanked/A1 ARCHITECTURE CHACALA.xlsx,.xlsx,779128,True,9122,107,BOQ,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 4. Q-Lab_Chacala_BOQ_blanked/A2 HA STRUCTURE.xls,.xls,1555456,True,1015,13,BOQ,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 4. Q-Lab_Chacala_BOQ_blanked/A3 EM STRUCTURE.xls,.xls,1427456,True,71,1,BOQ,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 4. Q-Lab_Chacala_BOQ_blanked/B ELECTRIC SYSTEM.xlsx,.xlsx,109607,True,454,6,BOQ,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 4. Q-Lab_Chacala_BOQ_blanked/F HYDRO SANITARY SYSTEM.xlsx,.xlsx,2229362,True,1600,72,BOQ,
L2025-00012-1,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-1/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 4. Q-Lab_Chacala_BOQ_blanked/G LAND SCAPE.xls,.xls,1558528,True,700,12,BOQ,
L2025-00012-2,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-2/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 4. Q-Lab_Chacala_BOQ_blanked/A1 ARCHITECTURE CHACALA.xlsx,.xlsx,779128,True,9122,107,BOQ,
L2025-00012-2,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-2/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 4. Q-Lab_Chacala_BOQ_blanked/A2 HA STRUCTURE.xls,.xls,1555456,True,1015,13,BOQ,
L2025-00012-2,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-2/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 4. Q-Lab_Chacala_BOQ_blanked/A3 EM STRUCTURE.xls,.xls,1427456,True,71,1,BOQ,
L2025-00012-2,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-2/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 4. Q-Lab_Chacala_BOQ_blanked/B ELECTRIC SYSTEM.xlsx,.xlsx,109607,True,454,6,BOQ,
L2025-00012-2,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-2/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 4. Q-Lab_Chacala_BOQ_blanked/F HYDRO SANITARY SYSTEM.xlsx,.xlsx,2229362,True,1600,72,BOQ,
L2025-00012-2,2013-00064,볼리비아,볼리비아 고원지역 농업기계화 및 농민 역량강화를 통한 생산성증대 지원사업('13-'25/500만불),L2025-00012-2/(붙임2) 입찰 관련 부속서류/Q-Lab_Chacala_Bidding Doc/Section 4. Q-Lab_Chacala_BOQ_blanked/G LAND SCAPE.xls,.xls,1558528,True,700,12,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/1 Architectural & summery/Bill _Total Cost Summary-Blank 250306.xlsx,.xlsx,636201,True,54,0,BOQ | 도면,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,.xlsx,677921,True,3503,0,BOQ | 도면,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/1 Architectural & summery/BILL No1 -Architectural Works-02. MEP BUILDING(BLANK BILL).xlsx,.xlsx,670008,True,3503,0,BOQ | 도면,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/1 Architectural & summery/BILL No1 -Architectural Works-03. BRIDGE(BLANK BILL).xlsx,.xlsx,643812,True,3503,0,BOQ | 도면,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/2 Land/BILL No2-LAND-blank.xlsx,.xlsx,61604,True,91,0,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/3 CIVIL/BLANK BILL.CIVIL (MEP).xls,.xls,74240,True,63,0,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/3 CIVIL/BLANK BILL.CIVIL(BRIDGE)).xls,.xls,74240,True,63,0,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/3 CIVIL/BLANK BILL.CIVIL(HOSPITAL) .xls,.xls,81920,True,83,0,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/3 CIVIL/BLANK BILL.CIVIL(PARKING LOT).xls,.xls,58368,True,22,0,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/4 MECH/BLANK  BILL.MECH(TOTAL).xls,.xls,1402880,True,3833,0,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/4 MECH/BLANK BILL.MECH(BRIDGE).xls,.xls,1424896,True,3847,0,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/4 MECH/BLANK BILL.MECH(HOSPITAL).xls,.xls,1235968,True,3849,0,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/4 MECH/BLANK BILL.MECH(MEP).xls,.xls,1337344,True,3849,0,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/5 ELEC/BLANK BILL-ELEC - 0 (TOTAL).xlsm,.xlsm,445864,True,3298,5,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/5 ELEC/BLANK BILL-ELEC - A (HOSPITAL).xlsm,.xlsm,408853,True,3291,5,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/5 ELEC/BLANK BILL-ELEC - B (MEP BUILDING).xlsm,.xlsm,426206,True,3293,5,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/5 ELEC/BLANK BILL-ELEC - C (BRIDGE).xlsm,.xlsm,448183,True,3293,5,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/6 COMMUN/BLANK BILL-COMMUN - 0 (TOTAL).xlsm,.xlsm,271765,True,2010,3,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/6 COMMUN/BLANK BILL-COMMUN - A (HOSPITAL).xlsm,.xlsm,242663,True,2003,3,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/6 COMMUN/BLANK BILL-COMMUN - B (MEP BUILDING).xlsm,.xlsm,272559,True,2005,3,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/6 COMMUN/BLANK BILL-COMMUN - C (BRIDGE).xlsm,.xlsm,276178,True,2005,3,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/7 FIRE FIGHTING/FIREFIGHTING_ELEC/BLANK BILL-FIRE FIGHTING ELEC - 0 (TOTAL).xlsm,.xlsm,107555,True,563,0,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/7 FIRE FIGHTING/FIREFIGHTING_ELEC/BLANK BILL-FIRE FIGHTING ELEC - A (HOSPITAL).xlsm,.xlsm,105228,True,563,0,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/7 FIRE FIGHTING/FIREFIGHTING_ELEC/BLANK BILL-FIRE FIGHTING ELEC - B (MEP BUILDING).xlsm,.xlsm,105175,True,563,0,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/7 FIRE FIGHTING/FIREFIGHTING_ELEC/BLANK BILL-FIRE FIGHTING ELEC - C (BRIDGE).xlsm,.xlsm,108291,True,563,0,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/7 FIRE FIGHTING/FIREFIGHTING_MEC/BLANK BILL.MECH(BRIDGE).xls,.xls,1424896,True,3847,0,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/7 FIRE FIGHTING/FIREFIGHTING_MEC/BLANK BILL.MECH(HOSPITAL).xls,.xls,1235968,True,3849,0,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/7 FIRE FIGHTING/FIREFIGHTING_MEC/BLANK BILL.MECH(MEP).xls,.xls,1337344,True,3849,0,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/7 FIRE FIGHTING/FIREFIGHTING_MEC/BLANK BILL.MECH(TOTAL).xls,.xls,1402880,True,3833,0,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/8 Mob & Signage/BILL No8-1 -Mobilization Works-blank.xlsx,.xlsx,638347,True,57,0,BOQ,
L2025-00070-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00070-1/붙임3. 현지입찰 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250430/8 Mob & Signage/BILL No8-2 Signages-blank.xlsx,.xlsx,31619,True,92,0,BOQ,
L2025-00071-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00071-1/붙임2. 현지입찰(재공고입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903/1 Architectural & summery/Bill _Total Cost Summary-Blank 250306.xlsx,.xlsx,636201,True,54,0,BOQ | 도면,
L2025-00071-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00071-1/붙임2. 현지입찰(재공고입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903/1 Architectural & summery/BILL No1 -Architectural Works-01. HOSPITAL(BLANK BILL).xlsx,.xlsx,677921,True,3503,0,BOQ | 도면,
L2025-00071-1,2020-00119,이라크,"이라크 한-이라크 심장병 어린이 전문 병원 건립사업('20-'30/2,793만불)",L2025-00071-1/붙임2. 현지입찰(재공고입찰) 서류 및 계약서류(안)/IKHCC Section 4 - IKHCC BLANK BOQ 250903/1 Architectural & summery/BILL No1 -Architectural Works-02. MEP BUILDING(BLANK BILL).xlsx,.xlsx,670008,True,3503,0,BOQ | 도면,
