source_record_id,source_row_number,public_data_id,source_page_url,project_no_source,project_no_linked,project_link_method,project_link_score,existing_db_project_match,existing_db_project_bid_nos,bid_no_source,bid_base_no_source,department,country_ko,is_uganda,procurement_title,sector,procurement_category,scope,ceiling_krw,amount_boundary,contract_method,selection_method,planned_issue_date,construction_related,construction_reason,construction_keywords,area_values_m2,gross_floor_area_m2,gfa_extraction_method,raw_ceiling_per_gfa_krw,unit_cost_potential
15085055:195,195,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2023-00033,official_report_title_containment,0.990,0,,,,피지사무소,피지,0,피지 신재생에너지 확산 및 역량강화사업(23·26/700만불) 시공 용역,산업에너지,공사,태양광 발전설비 시공,3587000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-12,0,,시공,,,,,0
15085055:196,196,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2022-00076,official_report_title_containment,0.990,1,L2023-00038-1;L2025-00051-1;L2025-00051-2,,,피지사무소,피지,0,"피지 국립재활센터 건립사업(22·27/1,000만불) 시공 용역",보건의료,공사,재활센터 시공,7259095740,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-07,1,입찰구분=공사+시설어;강한건축어;시설어+공사어,건립;시공;센터,,,,,0
15085055:197,197,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.353,0,,,,서남아시아팀,스리랑카;방글라데시;파키스탄;네팔;그외 서남아태평양국가,0,서남아태평양지역 건설사업관리(CM) 용역,기타,용역,서남아태평양 지역 건설사업에 대한 감독권한대행 건설사업관리 용역KOICA 건설사업 전과정에서 발생하는 건설공사 전 범위에 대한 건설사업 관리 제반 업무,3800000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-08,0,,공사;건설사업관리,,,,,0
15085055:198,198,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.533,0,,,,해외봉사관리팀,파라과이,0,파라과이 산토도밍고 노인보건의료복지센터 운영 역량강화 프로젝트 봉사단 사업,보건의료,용역,프로젝트  봉사단 사업 기획 및 운영 · 수행계획 수립 및 실시 · 사업관리 및 운영 · 봉사단 모집/홍보/선발 · 단원 주거지 탐색 및 현장사업 기획 등 단원 파견 준비 · 단원 현장 파견 및 관리 등,1890905206,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-04,0,,센터,,,,,0
15085055:199,199,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.552,0,,,,해외봉사관리팀,탄자니아,0,탄자니아 잔지바르 중등학교 과학실험교육 역량강화 및 위생환경 개선 프로젝트 봉사단 사업 PMC 용역,교육,용역,프로젝트  봉사단 사업 기획 및 운영 · 수행계획 수립 및 실시 · 사업관리 및 운영 · 봉사단 모집/홍보/선발 · 단원 주거지 탐색 및 현장사업 기획 등 단원 파견 준비 · 단원 현장 파견 및 관리 등,1829796045,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-04,0,,학교,,,,,0
15085055:200,200,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.312,0,,,,해외봉사관리팀,캄보디아,0,캄보디아 장애학교 점자 문해력 향상 및 장애인식 개선을 위한 프로젝트 봉사단 사업 PMC 용역,교육,용역,프로젝트  봉사단 사업 기획 및 운영 · 수행계획 수립 및 실시 · 사업관리 및 운영 · 봉사단 모집/홍보/선발 · 단원 주거지 탐색 및 현장사업 기획 등 단원 파견 준비 · 단원 현장 파견 및 관리 등,1650617133,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-04,0,,학교,,,,,0
15085055:201,201,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.438,0,,,,해외봉사관리팀,콜롬비아,0,콜롬비아 보고타 국립직업훈련학교 혁신창업교육 역량 강화를 위한 프로젝트 봉사단 사업 PMC 용역,교육,용역,프로젝트  봉사단 사업 기획 및 운영 · 수행계획 수립 및 실시 · 사업관리 및 운영 · 봉사단 모집/홍보/선발 · 단원 주거지 탐색 및 현장사업 기획 등 단원 파견 준비 · 단원 현장 파견 및 관리 등,1740743270,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-04,0,,학교,,,,,0
15085055:202,202,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.418,0,,,,해외봉사관리팀,엘살바도르,0,엘살바도르 산살바도르시 아동권리중심 교육지원 프로젝트 봉사단 사업 PMC 용역,교육,용역,프로젝트  봉사단 사업 기획 및 운영 · 수행계획 수립 및 실시 · 사업관리 및 운영 · 봉사단 모집/홍보/선발 · 단원 주거지 탐색 및 현장사업 기획 등 단원 파견 준비 · 단원 현장 파견 및 관리 등,1670318460,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-04,0,,,,,,,0
15085055:203,203,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.419,0,,,,해외봉사관리팀,세네갈,0,세네갈 잠냐조 고등기술대학교 자동차 학과 교사 역량강화를 통한 실습환경 개선 프로젝트 봉사단 사업 PMC 용역,교육,용역,프로젝트  봉사단 사업 기획 및 운영 · 수행계획 수립 및 실시 · 사업관리 및 운영 · 봉사단 모집/홍보/선발 · 단원 주거지 탐색 및 현장사업 기획 등 단원 파견 준비 · 단원 현장 파견 및 관리 등,1129000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-02,0,,대학;학교,,,,,0
15085055:204,204,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.483,0,,,,해외봉사관리팀,방글라데시,0,방글라데시 직업훈련원 기반 한국어 교육 프로젝트 봉사단 사업 PMC 용역,교육,용역,프로젝트  봉사단 사업 기획 및 운영 · 수행계획 수립 및 실시 · 사업관리 및 운영 · 봉사단 모집/홍보/선발 · 단원 주거지 탐색 및 현장사업 기획 등 단원 파견 준비 · 단원 현장 파견 및 관리 등,1564027819,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-04,0,,훈련원,,,,,0
15085055:205,205,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.462,0,,,,해외봉사관리팀,몽골,0,몽골 관광 인력 역량강화 프로젝트 봉사단 사업 PMC 용역,교육,용역,프로젝트  봉사단 사업 기획 및 운영 · 수행계획 수립 및 실시 · 사업관리 및 운영 · 봉사단 모집/홍보/선발 · 단원 주거지 탐색 및 현장사업 기획 등 단원 파견 준비 · 단원 현장 파견 및 관리 등,1784306103,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-04,0,,,,,,,0
15085055:206,206,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.370,0,,,,해외봉사관리팀,르완다,0,르완다 청소년 역량강화 및 지역사회 아웃리치를 위한 프로젝트 봉사단 사업 PMC 용역,교육,용역,프로젝트  봉사단 사업 기획 및 운영 · 수행계획 수립 및 실시 · 사업관리 및 운영 · 봉사단 모집/홍보/선발 · 단원 주거지 탐색 및 현장사업 기획 등 단원 파견 준비 · 단원 현장 파견 및 관리 등,1800269877,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-04,0,,,,,,,0
15085055:207,207,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.286,0,,,,해외봉사관리팀,도미니카공화국,0,도미니카공화국 문화예술을 통한 취약계층 청소년 정서 및 심리 치유 프로젝트 봉사단 사업,교육,용역,프로젝트  봉사단 사업 기획 및 운영 · 수행계획 수립 및 실시 · 사업관리 및 운영 · 봉사단 모집/홍보/선발 · 단원 주거지 탐색 및 현장사업 기획 등 단원 파견 준비 · 단원 현장 파견 및 관리 등,1880643958,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-04,0,,,,,,,0
15085055:208,208,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.769,0,,,,아프리카1팀,에티오피아,0,에티오피아 아다마 과학기술대학 ICT 교육역량강화사업(2013·2017/555만불) 사후지원 기자재 용역,교육,물품,발전기 관련 기자재 납품 및 유지보수 교육,48000000,발주계획 입찰한도액; 계획 변경 가능,수의계약,,2025-02,0,,대학,,,,,0
15085055:209,209,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.412,0,,,,네팔사무소,네팔,0,네팔 간다키 지역 기술교육학교 건립사업(2024·2030/900만불) 사업수행용역자(PMC) 선정을 위한 입찰,교육,용역,"ㅇ Gandaki Institute of Technology(이하 GIT) 교육과정 및 교재개발  ㅇ 관리자 및 교사 역량강화를 위한 초청연수, 현지연수, 역량강화 자문  ㅇ 기술교육학교 운영 위한 마스터플랜 수립 및 시범운영  ㅇ 실습환경 구축지원/기자재    · 기자재 구성 검토, 가격조사 및 세부사양서 작성    · 기자재 공급업체 발주를 위한 입찰제안 요청서 등 관련 문서 작성 지원     · 기자재 국내검수 및/국외 검수 지원, 기자재 설치 지원    · 기자재 활용 교육 실시 및 자문  ㅇ 건축 관련 스페이스프로그램 검토 및 자문  ㅇ Project 운영위원회 구성 및 운영, 사업홍보, 성과관리 등 사업관리",2888600215,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-03,1,강한건축어,건립;학교,,,,,0
15085055:210,210,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.413,0,,,,탄자니아사무소,탄자니아,0,"탄자니아 다르에스살람 주 고위험 산모 및 신생아 관리 서비스 개선을 통한 통합적 모자보건 개선사업('25·'29/1,450만불) PMC 용역 입찰",보건의료,용역,"탄자니아 다르에스살람 주 고위험 산모 및 신생아 관리 서비스 개선을 통한 통합적 모자보건 개선사업('25·'29/1,450만불) PMC 용역 입찰",5885068526,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-06,0,,,,,,,0
15085055:211,211,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2013-00059,official_report_title_containment,0.990,0,,,,서남아시아팀,파키스탄,0,파키스탄 국립섬유대학 산업용 섬유센터 설립사업 2차사업(22·28/795만불) 기자재 제작 및 공급 용역,산업에너지,물품,"SMXS, Pilot Plant 등 특수 제작 섬유 기자재의 제작 및 공급",3516831200,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-03,0,,대학;센터,,,,,0
15085055:212,212,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.302,0,,,,아프리카2팀,이집트,0,"이집트 무역 촉진을 위한 수출입청 위험기반검사 및 추적 시스템 구축 사업('25·'29/1,100만불) PMC 용역",행정제도,용역,·,2088482019,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-06,0,,,,,,,0
15085055:213,213,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.874,0,,,,서남아시아팀,파키스탄,0,파키스탄 펀잡주 물탄시티 기후변화 적응을 위한 홍수방재 마스터플랜 수립 및 우수저류시설 설치사업 설계 용역,기타,용역,파키스탄 펀잡주 물탄시티 기후변화 적응을 위한 홍수방재 마스터플랜 수립 및 우수저류시설 설치사업 설계 용역 현지입찰,351000062,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-08,1,시설어+설계감리어,시설;설계,,,,,0
15085055:214,214,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2025-00099,existing_db_title_containment,0.990,1,L2025-00108-1,,,아프리카2팀,알제리,0,알제리 경찰청 과학수사 역량강화사업('25·'29/800만불) PMC 용역,행정제도,용역,· 역량강화 교육· 지식확산· 알제리 경찰과학기술원 개선을 위한 기술지원· 사업관리 및 홍보· 성과관리,10400000000,발주계획 입찰한도액; 계획 변경 가능,수의계약,,2025-11,0,,,,,,,0
15085055:215,215,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2023-00094,official_report_title_containment,0.990,0,,,,아프리카2팀,알제리,0,알제리 대기환경 모니터링 시스템 구축 및 대기관리 역량강화사업('23·'27/550만불) 시스템 개발,환경및기타,용역,대기환경 정보관리시스템 구축,1200733697,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-09,0,,,,,,,0
15085055:216,216,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2025-00019,official_report_title_containment,0.990,0,,,,서남아시아팀,네팔,0,네팔 과일 및 채소 가치사슬 개발사업(2단계) PMC 용역,농촌개발,용역,"▪ 과일 및 채소 가치사슬 지원 체계 개선▪ 시장수요 기반 과일 및 채소 생산 증대▪ 수확후관리 기술 현장 보급▪ 농민과 협동조합의 유통·판매 역량 강화▪ 성과관리, 사업관리 및 홍보 등",11841907468,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-09,0,,,,,,,0
15085055:217,217,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.781,0,,,,서남아시아팀,네팔,0,"네팔 Province7 지역 숙련인력 양성을 위한 폴리테크닉 설립사업('25·'29/1,000만불)",교육,용역,"▪ 기술교육원 운영 마스터플랜 개발▪ 교육프로그램 개발▪ 관리자 초청연수 1회▪ 교사 초청연수, 교사 현지연수 등",3640095128,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-06,0,,교육원,,,,,0
15085055:218,218,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2016-00024,official_report_title_containment,0.990,0,,,,동티모르사무소,동티모르,0,동티모르 베코라 기술고등학교 지원사업 사후지원 사업수행용역(PMC) 수행자 선정 입찰,교육,용역,"ㅇ (학교운영관리 자문)    · 학교운영관리 매뉴얼 개발 및 자문    · 기자재 관리 매뉴얼 개발 및 자문    · 취업관리 매뉴얼개발 및 자문  ㅇ (관리자 및 교사 역량강화)    · 교육부 공무원 및 학교관리자 초청연수    · 학교 3개 공과 훈련교사 초청연수    · 3개 공과 기자재 활용 교육 및 관리방법 자문  ㅇ (실습환경 구축지원/기자재 지원)     · 3개 공과 기존 고장 기자재 수리 및 응급조치 전수     · 지원 기자재 공급 업체 발주를 위한 입찰 제안 요청서 등 관련 문서 작성 지원     · 지원 기자재 국내검수 및 국외 검수 지원, 기자재 설치 지원    · 지원 기자재 활용 교육 실시 및 자문  ㅇ (실습환경 구축지원/시설보수)     · 식당 건물 전기공사 보수    · 기계과 CNC살 칸막이 및 에어컨 설치    · 건축과 실습실 지붕 보수   ㅇ (사업관리)     · 사후지원사업 관계자 회의 참석 등을 통한 사업관리    · 각종 홍보물 (리플렛, SNS게시물 등)제작을 통한 사업홍보    · 현장 모니터링 실시 (반기/연차 보고서 제출)",1011468240,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-01,1,시설어+공사어,공사;전기공사;건물;시설;학교,,,,,0
15085055:219,219,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.343,0,,,,아프리카1팀,르완다,0,"르완다 키갈리시 기후변화 대응을 위한 ICT 활용 그린 모빌리티 서비스 개선사업(’25·’29/1,430만불) PMC 용역",행정제도,용역,"ㅇ 키갈리시 도심모빌리티 전략 수립ㅇ 키갈리시 도심모빌리티 역량 강화ㅇ 버스정류장 개선 및 버스정보안내단말기(BIT) 설치 지점 선정ㅇ BIS/BMS 설계 및 App 개발ㅇ 전기버스 도입 및 시범 운영 계획 수립ㅇ 사업관리(성과, 모니터링, 홍보)",5797119761,발주계획 입찰한도액; 계획 변경 가능,제한경쟁,협상에 의한 계약(기술가격종합평가),2025-05,0,,설계,,,,,0
15085055:220,220,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2025-00006,official_report_title_containment,0.990,0,,,,아프리카1팀,에티오피아,0,에티오피아 무역활성화를 위한 통합 관세행정 시스템 구축 사업 시스템 감리 용역,정보통신,용역,"정보시스템 구축 및 운영 점검, 사업자의 과업이행여부 점검, 사업진척도 및 이슈사항 보고",692292180,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-12,0,,감리,,,,,0
15085055:221,221,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2025-00006,official_report_title_containment,0.990,0,,,,아프리카1팀,에티오피아,0,에티오피아 무역활성화를 위한 통합 관세행정 시스템 구축 사업 기자재(PC)용역,정보통신,물품,"메모리 지원 및 설치, 스토리지 지원 및 설치",152291280,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-07,0,,,,,,,0
15085055:222,222,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2025-00006,official_report_title_containment,0.990,0,,,,아프리카1팀,에티오피아,0,에티오피아 무역활성화를 위한 통합 관세행정 시스템 구축 사업 PMC 용역,정보통신,용역,"BPR/ISP, 시스템 개발, 데이터 이관, 역량강화 및 사업관리(요소별 분리 발주 가능성 있음.)",15619534140,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-03,0,,,,,,,0
15085055:223,223,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2022-00039,official_report_title_containment,0.990,0,,,,에콰도르사무소,에콰도르,0,에콰도르 생물다양성 보전과 지속가능한 이용을 위한 국가 유전자원 데이터 은행 설립사업 실험실 기자재 입찰(바이오 센터·1),환경및기타,물품,실험실 기자재 입찰,281826520,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-08,0,,센터;실험실,,,,,0
15085055:224,224,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2022-00040,existing_db_title_containment,0.990,1,L2025-00064-1,,,에콰도르사무소,에콰도르,0,에콰도르 쿠엔카시 순환경제를 위한 폐기물 통합 관리 및 자원순환 역량강화사업 피차카이 자원집적단지 3개시설 설계,환경및기타,용역,"피차카이 자원집적단지 : 자원선별시설, 퇴비화 시설, 산업 폐기물 공동처리시설 설계",249599891,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-09,1,시설어+설계감리어,시설;설계,,,,,0
15085055:225,225,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.990,0,,,,튀니지사무소,튀니지,0,튀니지 전자참여 확대 및 부패방지를 위한 시스템(국민신문고) 고도화 사업(24·28/600만불) 감리 용역,행정제도,용역,"사업관리 및 품질보증, 응용프로그램 감리, 데이터베이스 감리, 시스템 구조 감리, 시험 및 전환 감리 등",328402992,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-08,0,,감리,,,,,0
15085055:226,226,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.350,0,,,,튀니지사무소,튀니지,0,"튀니지 글로벌 공공조달교육원 건립 사업(25·30/1,100만불) PMC 용역 입찰",행정제도,용역,"사업관리, 조달교육 컨설팅, 조달시스템 컨설팅, 교육역량강화, 모니터링, 성과관리",4563830865,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-10,1,강한건축어,건립;교육원,,,,,0
15085055:227,227,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2024-00105,official_report_title_containment,0.990,1,L2025-00097-1,,,키르기스스탄사무소,키르기스스탄,0,키르기스스탄 디지털 전환을 위한 국가 정보화 역량 강화 사업('24·'27/700만불),정보통신,용역,"키르기스스탄 국가 정보화 역량강화를 위한 Training Center 설계, 현황 측량 및 지질조사",155068550,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-08,0,,설계,,,,,0
15085055:228,228,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.579,0,,,,동남아시아1팀,베트남,0,"베트남 법원 아카데미 디지털 혁신 기술 기반 역량강화사업('24·'28/1,470만불)",행정제도,용역,"△법원아카데미 교육운영 역량강화운영, △PC사(도서관정보화시스템 및 이러닝시스템 개선) 선정을 위한 지원, △PC사(기자재 제공)선정을 위한 지원, △사업관리(성과, 모니터링, 홍보)",3142000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-03,0,,도서관,,,,,0
15085055:229,229,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2022-00065,official_report_title_containment,0.990,0,,,,동남아시아2팀,필리핀,0,"필리핀 마카티시 스마트 대중교통체계 구축사업('22·'25/1,300만불) 기자재",환경및기타,물품,친환경 버스,5467906865,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-10,0,,,,,,,0
15085055:230,230,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.130,0,,,,긴급대응팀,국내,0,2025년 KDRT 구조팀 구조장비 공급 용역,재난구호,물품,KDRT 구조장비 공급,259600000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-07,0,,,,,,,0
15085055:231,231,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.367,0,,,,남미팀,볼리비아,0,볼리비아 오루로 주 응급의료통제센터 설립 및 강화 사업(24·28/650만불)PMC 용역,보건의료,용역,볼리비아 오루로 주 응급의료통제센터 설립 및 강화 사업(24·28/650만불)PMC 용역,2523166633,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-03,0,,센터,,,,,0
15085055:232,232,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.452,0,,,,유라시아팀,우즈베키스탄,0,우즈베키스탄 시뮬레이션 기반 훈련시설 구축을 통한 경찰역량 강화사업 시뮬레이션 개발 용역,행정제도,용역,우즈베키스탄 시뮬레이션 기반 훈련시설 구축을 통한 경찰역량 강화사업 시뮬레이션 개발 용역,608955305,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-09,0,,시설,,,,,0
15085055:233,233,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.467,0,,,,유라시아팀,우즈베키스탄,0,우즈베키스탄 시뮬레이션 기반 훈련시설 구축을 통한 경찰역량 강화사업 기자재 공급 용역,행정제도,물품,우즈베키스탄 시뮬레이션 기반 훈련시설 구축을 통한 경찰역량 강화사업 기자재 공급 용역,1787469350,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-12,0,,시설,,,,,0
15085055:234,234,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.622,0,,,,유라시아팀,우즈베키스탄,0,우즈베키스탄 문화유산 디지털 통합관리 및 활용 역량강화 사업('24·'28/849만불),행정제도,용역,우즈베키스탄 문화유산 디지털 통합관리 및 활용 역량강화 사업 PMC 용역,7489000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-04,0,,,,,,,0
15085055:235,235,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2021-00126,official_report_title_containment,0.990,1,L2024-00035-1;L2025-00008-1,,,아프리카1팀,케냐,0,케냐 카지아도주 보건시스템 강화를 통한 모성 및 신생아 보건 개선 사업('21·'26/605만불),보건의료,공사,· 표제 사업 산모대기소(3개소) 현지 시공 용역,897000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-02,0,,시공,,,,,0
15085055:236,236,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.163,0,,,,긴급대응팀,무(KDRT 파견시 사용),0,KDRT 사무국 대원용 출동물품 구매 공급,재난구호,물품,KDRT 사무국 대원용 출동물품 구매 공급,50000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-06,0,,,,,,,0
15085055:237,237,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.143,0,,,,긴급대응팀,무(KDRT 파견시 사용),0,KDRT 사무국 파견 출정복 공급,재난구호,물품,KDRT 사무국 파견 출정복 공급,50000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-04,0,,,,,,,0
15085055:238,238,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.792,0,,,,중미·카리브팀,과테말라,0,과테말라 경찰 치안역량 강화를 위한 경찰고등교육원 개선 사업('24·'29/800만불),행정제도,용역,"ㅇ 사업내용 : △ 경찰 고등교육 전문인력 역량강화, △ 경찰고등교육원 신축 및 교육 기자재 지원, △경찰 고등교육 인식개선 및 성과홍보ㅇ 과업범위 : 프로젝트 사업 전반 관리 및 성과관리, PC 발주 지원 및 관리 등",2623272769,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-05,1,강한건축어,신축;교육원,,,,,0
15085055:239,239,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.351,0,,,,중미·카리브팀,도미니카공화국,0,"도미니카공화국 카리브해 해조류 재해 대응 및 관리 역량강화 사업('25·'29/1,100만불)",환경및기타,용역,"ㅇ 사업내용 : △도미니카(공) 정부의 원격탐사기술 기반 모자반 모니터링 및 예측을 통한 효과적인 의사결정 역량강화, △효율적인 방재시설 개발 및 설치를 통해 모자반 해안 유입 제어 및 포집, △모자반 관리 및 활용 기반 확대를 통한 가리브해 군소 도서국 공동대응 역량 강화ㅇ 과업범위 : 프로젝트 사업 전반 관리 및 성과관리, PC 발주 지원 및 관리 등",10401034683,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술평가),2025-07,0,,시설,,,,,0
15085055:240,240,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.455,0,,,,동남아시아2팀,인도네시아,0,인도네시아 보건인력 관리 체계 개선사업(24·27/500만불) PMC 용역,보건의료,용역,1. 마스터플랜 수립을 통한 국가보건인력관리체계 개선2. 컨설팅을 통한 근거기반 보건인력관리 정보시스템 개선3. 보건인력관리 역량강화를 통한 국가보건인력관리체계 개선4. 사업품질 및 성과관리,2903072417,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-03,0,,,,,,,0
15085055:241,241,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.390,0,,,,남미팀,볼리비아,0,볼리비아 쌀 생산성 증대 및 사회적 경제 체계 강화를 통한 중소농민 포용적 지원사업 PMC 용역,농촌개발,용역,PMC 용역,4900000000,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-12,0,,,,,,,0
15085055:242,242,15085055,https://www.data.go.kr/data/15085055/fileData.do,,,,0.545,0,,,,중동팀,팔레스타인,0,"팔레스타인 디지털 전환을 위한 혁신기술 R&D 역량강화사업(25·31/1,500만불) PMC 용역",교육,용역,"ㅇ ①인프라 ②인재 ③생태계/기술사업화의 3개의 핵심성과 달성을 위한 세부사업활동(WBS) 계획 수립 및 수행, 모니터링, 성과관리,",15356931180,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,협상에 의한 계약(기술가격종합평가),2025-10,0,,,,,,,0
15085055:243,243,15085055,https://www.data.go.kr/data/15085055/fileData.do,,2016-00018,official_report_title_containment,0.990,0,,,,동남아시아2팀,필리핀,0,필리핀 동부사말 기안 펠리페 아브리고 지역 거점 공공병원 재건사업('15·'26/876.6만불),보건의료,물품,의료기자재,1083127105,발주계획 입찰한도액; 계획 변경 가능,일반경쟁,적격심사,2025-04,0,,병원,,,,,0
