project_key,bid_no,bid_contract_type,bid_title,construction_bid_cost_relevant,source_file,extension,bytes,sha256,duplicate_scan_reused,boq_filename_candidate,blank_or_unpriced_filename,scan_error,table_count,quantity_rows_max,priced_rows_max,strong_priced_table,best_sheet,best_sheet_state,best_header_row,best_priced_ratio,table_signals_json
2021-00085,L2023-00065-1,용역,(긴급) 우즈베키스탄 유아 교육 복합센터 신축공사 시공감리 용역업체 선정,0,L2023-00065-1/Pre-Bid Explaination Meeting PPT.pptx,.pptx,2996234,8b1c3b58ff68352e25f3d755318a12fc35d6261014f5cfafb742ef1a8f0e657d,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00085,L2023-00065-1,용역,(긴급) 우즈베키스탄 유아 교육 복합센터 신축공사 시공감리 용역업체 선정,0,L2023-00065-1/(attached) Pre_school_Education_Complex_Constsruction_Supervision_Contractor/Section 2 - Bid Data Sheet (BDS).docx,.docx,82932,32f0b2b5e45028fd60b4cac46c20efd9074dd50a5bd0e00fc16b1ff165f398bd,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00085,L2023-00065-1,용역,(긴급) 우즈베키스탄 유아 교육 복합센터 신축공사 시공감리 용역업체 선정,0,L2023-00065-1/(attached) Pre_school_Education_Complex_Constsruction_Supervision_Contractor/Section 7 – GCC (General Conditions of Contract).rtf,.rtf,195109,924a4c076cd51220a673202b4aaedd410d7d1c00939c67dc6978a6a15059eee0,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00085,L2023-00065-1,용역,(긴급) 우즈베키스탄 유아 교육 복합센터 신축공사 시공감리 용역업체 선정,0,L2023-00065-1/(attached) Pre_school_Education_Complex_Constsruction_Supervision_Contractor/Section 1 – ITB (Instruction To the Bidders).rtf,.rtf,224132,12d4ec75c918a96c3b9d583ac98ce8cd6740167773c2d72f1fa48fdba2c375be,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00085,L2023-00065-1,용역,(긴급) 우즈베키스탄 유아 교육 복합센터 신축공사 시공감리 용역업체 선정,0,L2023-00065-1/(attached) Pre_school_Education_Complex_Constsruction_Supervision_Contractor/Section 9 – Contract Form(Cover Sheet).docx,.docx,24005,5f070f399fdc784aca4c3834fe4c94a7df8bffa8500169c5f365d20c6377f6ac,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00085,L2023-00065-1,용역,(긴급) 우즈베키스탄 유아 교육 복합센터 신축공사 시공감리 용역업체 선정,0,L2023-00065-1/(attached) Pre_school_Education_Complex_Constsruction_Supervision_Contractor/Section 6 - Scope of Construction Supervision Services.docx,.docx,31480,409a3b95b00fe6c5ba5c8bb841d3233f7746761252f7f107388ceb39e3c35edd,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00085,L2023-00065-1,용역,(긴급) 우즈베키스탄 유아 교육 복합센터 신축공사 시공감리 용역업체 선정,0,L2023-00065-1/(attached) Pre_school_Education_Complex_Constsruction_Supervision_Contractor/Section 8 - Specail Conditions of Contract.docx,.docx,29228,e89ace89b2f1e574bb2f991102994cbb6383b944dcf89009c38d93d35706cd96,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00085,L2023-00065-1,용역,(긴급) 우즈베키스탄 유아 교육 복합센터 신축공사 시공감리 용역업체 선정,0,L2023-00065-1/(attached) Pre_school_Education_Complex_Constsruction_Supervision_Contractor/Section 3 - Bidding Forms.docx,.docx,69265,b410c4b21e3c46e005e2dc1491f4794d929026a513763c7d4be49837f5a577e2,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00085,L2023-00065-1,용역,(긴급) 우즈베키스탄 유아 교육 복합센터 신축공사 시공감리 용역업체 선정,0,L2023-00065-1/(attached) Pre_school_Education_Complex_Constsruction_Supervision_Contractor/Section 5 - Request For Proposal.docx,.docx,91125,16eaaeefb7cf52d38358b2b0c4d29776b0c433fd7fa769f84065adde12ff268d,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00085,L2023-00065-1,용역,(긴급) 우즈베키스탄 유아 교육 복합센터 신축공사 시공감리 용역업체 선정,0,L2023-00065-1/(attached) Pre_school_Education_Complex_Constsruction_Supervision_Contractor/Section 4 – The Bill of Quantity.xlsx,.xlsx,13063,9a03e1c1b7baf3e56b5e4668ef3614fd79d851b8559f5ca96981bf1115212ba0,0,1,0,,0,0,0,0,,,,0.0,[]
2021-00016,L2025-00018-1,공사,가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 공사,1,L2025-00018-1/1-2. Bid Data Sheet _영문.docx,.docx,61113,c8228e7f5e0bae4915327d9771427cb902cdfe733dfd700b2c5b14a922614403,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00016,L2025-00018-1,공사,가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 공사,1,L2025-00018-1/2. 입찰 제출 필수 서류.docx,.docx,18408,f1d28aff0cde0ec1a6f21f1a5249668ceec4b2df13adf70aa755c6cef184245f,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00016,L2025-00018-1,공사,가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 공사,1,L2025-00018-1/1-1. 입찰공고문_국문.hwp,.hwp,65024,0e918dd0c62f6325b9daa2804668874e635513e6589031080a06caa9815698da,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00016,L2025-00018-1,공사,가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 공사,1,L2025-00018-1/3. 집행한도금액 예산(안).xlsx,.xlsx,113435,00c7377ff4ade4d870b1d30cb6570d66c65b76a73618f2240cf857cbf59f13de,0,0,0,,6,208,208,1,MAIN BUILDING,visible,1,1.0,"[{""sheet"": ""MAIN BUILDING"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 208, ""rate_rows"": 208, ""amount_rows"": 208, ""priced_rows"": 208, ""priced_ratio"": 1.0, ""description_columns"": ""A;M;AO;AP;AQ"", ""quantity_columns"": ""A;D"", ""rate_columns"": ""E;G"", ""amount_columns"": ""G""}, {""sheet"": ""ELECTRIC STATION"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 28, ""rate_rows"": 28, ""amount_rows"": 28, ""priced_rows"": 28, ""priced_ratio"": 1.0, ""description_columns"": ""A;M;AO;AP;AQ"", ""quantity_columns"": ""A;D"", ""rate_columns"": ""E;G"", ""amount_columns"": ""G""}, {""sheet"": ""WATER TANK STATION"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 22, ""rate_rows"": 22, ""amount_rows"": 22, ""priced_rows"": 22, ""priced_ratio"": 1.0, ""description_columns"": ""A;M;AO;AP;AQ"", ""quantity_columns"": ""A;D"", ""rate_columns"": ""E;G"", ""amount_columns"": ""G""}, {""sheet"": ""PERGORA"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 14, ""rate_rows"": 14, ""amount_rows"": 14, ""priced_rows"": 14, ""priced_ratio"": 1.0, ""description_columns"": ""A;M;AO;AP;AQ"", ""quantity_columns"": ""A;D"", ""rate_columns"": ""E;G"", ""amount_columns"": ""G""}, {""sheet"": ""SOLAR CARPORT"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 13, ""rate_rows"": 13, ""amount_rows"": 13, ""priced_rows"": 13, ""priced_ratio"": 1.0, ""description_columns"": ""A;M;AO;AP;AQ"", ""quantity_columns"": ""A;D"", ""rate_columns"": ""E;G"", ""amount_columns"": ""G""}, {""sheet"": ""ESS STATION"", ""sheet_state"": ""visible"", ""header_row"": 1, ""quantity_rows"": 35, ""rate_rows"": 35, ""amount_rows"": 35, ""priced_rows"": 35, ""priced_ratio"": 1.0, ""description_columns"": ""A"", ""quantity_columns"": ""A;D"", ""rate_columns"": ""E;G"", ""amount_columns"": ""G""}]"
2021-00016,L2025-00063-1,용역,(긴급) 가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 시공감리용역 선정,0,L2025-00063-1/2. (영문) 현지 입찰공고문.docx,.docx,1779758,d4ef919ed437cf4c4c7d659c283694c1e7009803714374c531b92ef0622b244b,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00016,L2025-00063-1,용역,(긴급) 가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 시공감리용역 선정,0,L2025-00063-1/4. 현지 입찰 안내문(영문)_vF.docx,.docx,6403096,f257d9feafb60a1b673f637401cd9c8220d53032eb11df41c62fc7c3e0ec0c1f,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00016,L2025-00063-1,용역,(긴급) 가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 시공감리용역 선정,0,L2025-00063-1/5. 현지 입찰 필수 서류(조감도 미포함).zip,.zip,9419006,e13c25a9aac2842cdcf6106df1344cc2e7d57457ff485cd601ab877be9072b1c,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00016,L2025-00063-1,용역,(긴급) 가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 시공감리용역 선정,0,L2025-00063-1/5. 현지 입찰 필수 서류(조감도 미포함)/Section 2 - Bid Data Sheet (BDS)_vF.docx,.docx,6403096,f257d9feafb60a1b673f637401cd9c8220d53032eb11df41c62fc7c3e0ec0c1f,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00016,L2025-00063-1,용역,(긴급) 가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 시공감리용역 선정,0,L2025-00063-1/5. 현지 입찰 필수 서류(조감도 미포함)/Section 6 - General Conditions of Contract.docx,.docx,393391,f3730b4652d005ce504a8a258af097aa6eab8bb4655ac9e0d731fe67ff644e8a,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00016,L2025-00063-1,용역,(긴급) 가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 시공감리용역 선정,0,L2025-00063-1/5. 현지 입찰 필수 서류(조감도 미포함)/Section 7 - Special Conditions of Contract.docx,.docx,394077,99e0b685735c72fdfc4bb985d9c4d26cd94ada378bd1b6bb7f5b2bfff167f973,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00016,L2025-00063-1,용역,(긴급) 가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 시공감리용역 선정,0,L2025-00063-1/5. 현지 입찰 필수 서류(조감도 미포함)/Section 8 - Contract Forms.docx,.docx,569871,9830fc18e7b80ac753ec6ea8be9a3c806c7c627fcba73d00b34d0d70f27b6030,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00016,L2025-00063-1,용역,(긴급) 가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 시공감리용역 선정,0,L2025-00063-1/5. 현지 입찰 필수 서류(조감도 미포함)/Section 3 - Bidding Forms.docx,.docx,43335,aeb21a7d61e02a8a4f24dfcec5780d63e9a0c40eb94e724eff322c1c6ad8fd3a,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00016,L2025-00063-1,용역,(긴급) 가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 시공감리용역 선정,0,L2025-00063-1/5. 현지 입찰 필수 서류(조감도 미포함)/Section 9_Attachment (KOICA Regulation).zip,.zip,1619936,77973f8f609aae7c9992dcca4dc650fcc3d0eda48246223282427b5ad9ffa642,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00016,L2025-00063-1,용역,(긴급) 가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 시공감리용역 선정,0,L2025-00063-1/5. 현지 입찰 필수 서류(조감도 미포함)/Section 4 - Scope of Works.docx,.docx,37711,eaf5e7a7d56e172de56abafb955ef4de1f490dfa4c75a7b2952a727121a02832,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00016,L2025-00063-1,용역,(긴급) 가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 시공감리용역 선정,0,L2025-00063-1/5. 현지 입찰 필수 서류(조감도 미포함)/Section 1 - Instructions to Bidders (ITB).pdf,.pdf,177895,8767f67a3e64bc0f51369b734b16ba55175c5d553636a850f211100226637e66,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00016,L2025-00063-1,용역,(긴급) 가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 시공감리용역 선정,0,L2025-00063-1/5. 현지 입찰 필수 서류(조감도 미포함)/Section 9_Attachment (KOICA Regulation)/Attachment (KOICA Regulation)/Guidelines for Technical Evaluation(기술평가지침)_20210408.pdf,.pdf,416852,5f61aa2d6d0a5a8e5112eb2bfc3afc5f9a4e31a1328154452eb19e5484072dd0,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00016,L2025-00063-1,용역,(긴급) 가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 시공감리용역 선정,0,L2025-00063-1/5. 현지 입찰 필수 서류(조감도 미포함)/Section 9_Attachment (KOICA Regulation)/Attachment (KOICA Regulation)/Regulations for Procurement and Contract in Grant Aid Projects(대외무상협력사업에 관한 조달 및 계약규정)_20190520.pdf,.pdf,157627,bcc6062e083bacf0c4b014b08f7566dde8d7c56ad7f791e30c25a04e71aee5ec,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00016,L2025-00063-1,용역,(긴급) 가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 시공감리용역 선정,0,L2025-00063-1/5. 현지 입찰 필수 서류(조감도 미포함)/Section 9_Attachment (KOICA Regulation)/Attachment (KOICA Regulation)/Standards of Qualification Examination for Selection of Constructor(시공사선정적격심사기준)_20140403.pdf,.pdf,315288,1b27d92e7041a9d53b17342ea9a7af1277b13521256c1b62f80ef7fc093b79e8,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00016,L2025-00063-1,용역,(긴급) 가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 시공감리용역 선정,0,L2025-00063-1/5. 현지 입찰 필수 서류(조감도 미포함)/Section 9_Attachment (KOICA Regulation)/Attachment (KOICA Regulation)/Detailed Enforcement Rules of the Regulations for Procurement and Contract in Grant Aid Projects(대외무상협력사업에 관한 조달 및 계약규정 시ᄒ.pdf,.pdf,554876,23f11f2154d32db6e78fbfdafb1f52aeba37778e2dd3b78a197b4ea4c2d44892,0,0,0,,0,0,0,0,,,,0.0,[]
2021-00016,L2025-00063-1,용역,(긴급) 가나대학교 한-가나 연구 및 ICT 혁신센터 건립사업 시공감리용역 선정,0,L2025-00063-1/5. 현지 입찰 필수 서류(조감도 미포함)/Section 9_Attachment (KOICA Regulation)/Attachment (KOICA Regulation)/KOICA Regulations for International Procurement(국제조달규정)_20190304.pdf,.pdf,375625,a9706e28e1564ba06a6ac833994e7d323b6b5eba68271f1ce70a46a8bd93a7b8,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2022-00059-1,용역,도미니카(공) 여성 중심 취약계층 사회경제적 역량강화사업 - 하이나 및 몬테크리스티 직업훈련센터 설계용역 입찰,0,L2022-00059-1/입찰안내자료(영문).zip,.zip,7421266,f30bf3fa801d00f11be97fde53bcfd561d228ed6e954f7d9c7484cd05c8328dc,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2022-00059-1,용역,도미니카(공) 여성 중심 취약계층 사회경제적 역량강화사업 - 하이나 및 몬테크리스티 직업훈련센터 설계용역 입찰,0,L2022-00059-1/입찰설명서(국문).hwp,.hwp,9704448,3c0e099e520ad628dcd4e9dad0e66c96bd71791c0ea1e1646b0f7b86220f544d,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2022-00059-1,용역,도미니카(공) 여성 중심 취약계층 사회경제적 역량강화사업 - 하이나 및 몬테크리스티 직업훈련센터 설계용역 입찰,0,L2022-00059-1/입찰공고문(영문).docx,.docx,17788,39f757f604002803e13d981afeaecabd59e189ba7b27e4791f459342052cafec,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2022-00059-1,용역,도미니카(공) 여성 중심 취약계층 사회경제적 역량강화사업 - 하이나 및 몬테크리스티 직업훈련센터 설계용역 입찰,0,L2022-00059-1/입찰안내자료(영문)/1. Dominican Rep Haina n Monte Cristi CCPP Bidding  Guideline.docx,.docx,1771271,4b1fcc5aadf11691beb351eb187573027b6608303f0018e6e2fdf3a390b08541,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2022-00059-1,용역,도미니카(공) 여성 중심 취약계층 사회경제적 역량강화사업 - 하이나 및 몬테크리스티 직업훈련센터 설계용역 입찰,0,L2022-00059-1/입찰안내자료(영문)/3. Dominican Rep Haina n Monte Cristi CCPP Bidding Forms.docx,.docx,62454,452928d1488e495882a38699bcabe87c95a58cee21bfa36597dbbb98bb9c6271,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2022-00059-1,용역,도미니카(공) 여성 중심 취약계층 사회경제적 역량강화사업 - 하이나 및 몬테크리스티 직업훈련센터 설계용역 입찰,0,L2022-00059-1/입찰안내자료(영문)/4. Dominican Rep Haina n Monte Cristi CCPP Terms of Reference.docx,.docx,4222506,190700f2250e95d086beee42c1b6af9bb65f109d81a39ece64d141688655ade9,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2022-00059-1,용역,도미니카(공) 여성 중심 취약계층 사회경제적 역량강화사업 - 하이나 및 몬테크리스티 직업훈련센터 설계용역 입찰,0,L2022-00059-1/입찰안내자료(영문)/5. Dominican Rep Haina n Monte Cristi CCPP Standard Forms  of Contract.docx,.docx,63290,1c003759d344deaa4031c16d84a1d67f50fdc642c874977150c65dc710ba669e,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2022-00059-1,용역,도미니카(공) 여성 중심 취약계층 사회경제적 역량강화사업 - 하이나 및 몬테크리스티 직업훈련센터 설계용역 입찰,0,L2022-00059-1/입찰안내자료(영문)/6. Site.zip,.zip,1410824,41dafa7f52b16a23495986328b1da5fcdbe640ee4a28503b754120fa60acd293,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2022-00059-1,용역,도미니카(공) 여성 중심 취약계층 사회경제적 역량강화사업 - 하이나 및 몬테크리스티 직업훈련센터 설계용역 입찰,0,L2022-00059-1/입찰안내자료(영문)/2. Dominican Rep Haina n Monte Cristi CCPP Instructions on Intl Bidding for the Provision of Services.docx,.docx,35313,7211988f637958395d3bed6425f05f5120c1a81d5c2ae8f61d092d40e565a87c,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2022-00059-1,용역,도미니카(공) 여성 중심 취약계층 사회경제적 역량강화사업 - 하이나 및 몬테크리스티 직업훈련센터 설계용역 입찰,0,"L2022-00059-1/입찰안내자료(영문)/6. Site/Haina 지형도, 지적도 비교_윤수정.dwg",.dwg,599489,18bb5a1758d7ef0a5e4d63fc120f6b5639568541f26f53f674d033302717a686,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2022-00059-1,용역,도미니카(공) 여성 중심 취약계층 사회경제적 역량강화사업 - 하이나 및 몬테크리스티 직업훈련센터 설계용역 입찰,0,L2022-00059-1/입찰안내자료(영문)/6. Site/CCPP y CDI Montecristi Nov 2021_윤수정.dwg,.dwg,1493475,1b62d5508e044bef1a29b4a5c4b024d92ed8de128f810931d6cd187655b1eae5,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2023-00040-1,용역,도미니카공화국 여성 중심 취약계층 사회경제적 역량강화사업 - 몬테크리스티 직업훈련센터 설계용역 입찰,0,L2023-00040-1/입찰안내자료(영문).zip,.zip,4261364,3906f6af12bb5cdadeedcd466c193e5b3e809229bb95c9b81f517a1819a7e2e5,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2023-00040-1,용역,도미니카공화국 여성 중심 취약계층 사회경제적 역량강화사업 - 몬테크리스티 직업훈련센터 설계용역 입찰,0,L2023-00040-1/입찰설명서(국문).hwp,.hwp,9687552,2bee96b3094c1e0c7c51fb79f82147cddf4e80b32af8652ac22a2da0ee0b03a5,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2023-00040-1,용역,도미니카공화국 여성 중심 취약계층 사회경제적 역량강화사업 - 몬테크리스티 직업훈련센터 설계용역 입찰,0,L2023-00040-1/입찰공고문(영문).docx,.docx,20129,4c0010cdc1bf4106029019edeb43af2833b946c120d8be98d440bcf394412cf1,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2023-00040-1,용역,도미니카공화국 여성 중심 취약계층 사회경제적 역량강화사업 - 몬테크리스티 직업훈련센터 설계용역 입찰,0,L2023-00040-1/입찰안내자료(영문)/1. Instructions to Bidders (ITB) - Monte Cristi.docx,.docx,35006,d99316bc16b64f731b7d84b1c03648144a45942cafcf863739cd40abbd7ccbe7,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2023-00040-1,용역,도미니카공화국 여성 중심 취약계층 사회경제적 역량강화사업 - 몬테크리스티 직업훈련센터 설계용역 입찰,0,L2023-00040-1/입찰안내자료(영문)/6. Special Conditions of Contract.docx,.docx,18931,abf4d78e3052154c22bfce36eab3f682a300f5c7211780b7be2ad3792d6c6eb8,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2023-00040-1,용역,도미니카공화국 여성 중심 취약계층 사회경제적 역량강화사업 - 몬테크리스티 직업훈련센터 설계용역 입찰,0,L2023-00040-1/입찰안내자료(영문)/7. Contract Forms.docx,.docx,23436,09d50e34a61a73e2816c58040e8993baa212f97c73c2b56c7e244596b494caa8,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2023-00040-1,용역,도미니카공화국 여성 중심 취약계층 사회경제적 역량강화사업 - 몬테크리스티 직업훈련센터 설계용역 입찰,0,L2023-00040-1/입찰안내자료(영문)/5. General Conditions of Contract.docx,.docx,27793,13cc770865b1fb6006b9b268bfae9eb467d294377362f45607f0863d7320c4e3,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2023-00040-1,용역,도미니카공화국 여성 중심 취약계층 사회경제적 역량강화사업 - 몬테크리스티 직업훈련센터 설계용역 입찰,0,L2023-00040-1/입찰안내자료(영문)/Attachment #1 KOICA Regulations.zip,.zip,1730418,0adbec5e590ba395bec08194b6f053fc28aaa52f92cda6e211229c5460e0a744,0,0,0,,0,0,0,0,,,,0.0,[]
2020-00070,L2023-00040-1,용역,도미니카공화국 여성 중심 취약계층 사회경제적 역량강화사업 - 몬테크리스티 직업훈련센터 설계용역 입찰,0,L2023-00040-1/입찰안내자료(영문)/Attachment #2 Montecristi plano potografico.dwg,.dwg,1493475,1b62d5508e044bef1a29b4a5c4b024d92ed8de128f810931d6cd187655b1eae5,0,0,0,,0,0,0,0,,,,0.0,[]
